image,classname,pbox,gtbox,ioubox,iou
3001 brick 2x4 006R.jpg,3001 brick 2x4,"[0, 54, 354, 356, '3001 brick 2x4', 0.5522624850273132]","[0, 56, 384, 360]","(0.0, 56.0, 354.0, 356.0)",0.9042607540615102
3001 brick 2x4 012R.jpg,3001 brick 2x4,"[96, 18, 294, 365, '3001 brick 2x4', 0.9604870676994324]","[95, 15, 295, 368]","(96.0, 18.0, 294.0, 365.0)",0.9731728045325779
3001 brick 2x4 018R.jpg,3001 brick 2x4,"[19, 100, 359, 301, '3001 brick 2x4', 0.9369222521781921]","[16, 103, 360, 297]","(19.0, 103.0, 359.0, 297.0)",0.9543376352798194
3001 brick 2x4 043L.jpg,3001 brick 2x4,"[0, 76, 386, 306, '3001 brick 2x4', 0.9480823278427124]","[0, 79, 400, 312]","(0.0, 79.0, 386.0, 306.0)",0.9286123063227283
3001 brick 2x4 043L.jpg,3001 brick 2x4,"[12, 78, 400, 310, '3001 brick 2x4', 0.7879517674446106]","[0, 79, 400, 312]","(12.0, 79.0, 400.0, 310.0)",0.9576868829337094
3001 brick 2x4 043L.jpg,3001 brick 2x4,"[23, 77, 400, 311, '3001 brick 2x4', 0.6377415657043457]","[0, 79, 400, 312]","(23.0, 79.0, 400.0, 311.0)",0.9309236434851097
3001 brick 2x4 043L.jpg,3001 brick 2x4,"[0, 76, 357, 305, '3001 brick 2x4', 0.5933976769447327]","[0, 79, 400, 312]","(0.0, 79.0, 357.0, 305.0)",0.855851746560448
3001 brick 2x4 048R.jpg,3001 brick 2x4,"[34, 94, 354, 322, '3001 brick 2x4', 0.9550687670707703]","[34, 95, 352, 320]","(34.0, 95.0, 352.0, 320.0)",0.9806743421052632
3002 brick 2x3 004L.jpg,3002 brick 2x3,"[77, 78, 350, 311, '3002 brick 2x3', 0.8929218649864197]","[79, 79, 351, 312]","(79.0, 79.0, 350.0, 311.0)",0.9806435512298598
3002 brick 2x3 008R.jpg,3002 brick 2x3,"[56, 31, 359, 348, '3002 brick 2x3', 0.8930692076683044]","[55, 31, 360, 352]","(56.0, 31.0, 359.0, 348.0)",0.9810632756243297
3002 brick 2x3 038R.jpg,3002 brick 2x3,"[61, 39, 318, 351, '3002 brick 2x3', 0.8068771362304688]","[63, 39, 320, 351]","(63.0, 39.0, 318.0, 351.0)",0.9845559845559846
3002 brick 2x3 039R.jpg,3002 brick 2x3,"[64, 95, 313, 321, '3002 brick 2x3', 0.6294941902160645]","[64, 95, 312, 326]","(64.0, 95.0, 312.0, 321.0)",0.9745105539520812
3002 brick 2x3 058R.jpg,3002 brick 2x3,"[38, 87, 359, 292, '3002 brick 2x3', 0.9722647666931152]","[39, 87, 359, 288]","(39.0, 87.0, 359.0, 288.0)",0.9774333257351265
3003 brick 2x2 004R.jpg,3003 brick 2x2,"[87, 95, 303, 303, '3003 brick 2x2', 0.9774978756904602]","[87, 95, 302, 304]","(87.0, 95.0, 302.0, 303.0)",0.9906297764880491
3003 brick 2x2 008R.jpg,3003 brick 2x2,"[80, 95, 320, 287, '3003 brick 2x2', 0.9458197951316833]","[79, 95, 320, 288]","(80.0, 95.0, 320.0, 287.0)",0.9906907746221486
3003 brick 2x2 012L.jpg,3003 brick 2x2,"[94, 98, 320, 303, '3003 brick 2x2', 0.949732780456543]","[95, 95, 320, 301]","(95.0, 98.0, 320.0, 301.0)",0.9717051377513031
3003 brick 2x2 022L.jpg,3003 brick 2x2,"[71, 101, 326, 318, '3003 brick 2x2', 0.8761301636695862]","[71, 103, 328, 320]","(71.0, 103.0, 326.0, 318.0)",0.9741644307823523
3003 brick 2x2 024R.jpg,3003 brick 2x2,"[79, 71, 311, 319, '3003 brick 2x2', 0.9457630515098572]","[80, 74, 312, 320]","(80.0, 74.0, 311.0, 319.0)",0.9755572026959475
3004 brick 1x2 002R.jpg,3004 brick 1x2,"[104, 88, 285, 303, '3004 brick 1x2', 0.8783800601959229]","[103, 89, 288, 304]","(104.0, 89.0, 285.0, 303.0)",0.9694163579937932
3004 brick 1x2 011L.jpg,3004 brick 1x2,"[95, 90, 312, 287, '3004 brick 1x2', 0.8968108296394348]","[96, 95, 310, 286]","(96.0, 95.0, 310.0, 286.0)",0.9561393248964888
3004 brick 1x2 015L.jpg,3004 brick 1x2,"[79, 125, 311, 288, '3004 brick 1x2', 0.92005854845047]","[81, 127, 310, 288]","(81.0, 127.0, 310.0, 288.0)",0.974957689866723
3004 brick 1x2 022R.jpg,3004 brick 1x2,"[126, 86, 265, 303, '3004 brick 1x2', 0.9194771647453308]","[127, 87, 264, 300]","(127.0, 87.0, 264.0, 300.0)",0.967443556675397
3004 brick 1x2 028L.jpg,3004 brick 1x2,"[111, 96, 296, 311, '3004 brick 1x2', 0.3898238241672516]","[114, 98, 296, 312]","(114.0, 98.0, 296.0, 311.0)",0.9701929574292364
3005 brick 1x1 000L.jpg,3005 brick 1x1,"[120, 119, 287, 276, '3005 brick 1x1', 0.8024526238441467]","[119, 122, 288, 280]","(120.0, 122.0, 287.0, 276.0)",0.945410432672867
3005 brick 1x1 012L.jpg,3005 brick 1x1,"[120, 110, 287, 272, '3005 brick 1x1', 0.9361890554428101]","[119, 111, 282, 272]","(120.0, 111.0, 282.0, 272.0)",0.958368546757303
3005 brick 1x1 015R.jpg,3005 brick 1x1,"[112, 128, 270, 279, '3005 brick 1x1', 0.9425092935562134]","[114, 127, 267, 280]","(114.0, 128.0, 267.0, 279.0)",0.9560917066710809
3005 brick 1x1 017L.jpg,3005 brick 1x1,"[110, 111, 272, 278, '3005 brick 1x1', 0.9130396842956543]","[111, 111, 272, 277]","(111.0, 111.0, 272.0, 277.0)",0.9878760996525467
3005 brick 1x1 030L.jpg,3005 brick 1x1,"[127, 111, 288, 278, '3005 brick 1x1', 0.913375735282898]","[127, 111, 287, 280]","(127.0, 111.0, 287.0, 278.0)",0.9821001948028081
3010 brick 1x4 010R.jpg,3010 brick 1x4,"[14, 88, 376, 322, '3010 brick 1x4', 0.9001232981681824]","[15, 89, 376, 328]","(15.0, 89.0, 376.0, 322.0)",0.9682183392039045
3010 brick 1x4 011L.jpg,3010 brick 1x4,"[54, 53, 355, 363, '3010 brick 1x4', 0.9053233861923218]","[55, 55, 352, 368]","(55.0, 55.0, 352.0, 363.0)",0.9649876048314785
3010 brick 1x4 021L.jpg,3010 brick 1x4,"[112, 85, 282, 336, '3010 brick 1x4', 0.9669466018676758]","[112, 87, 280, 336]","(112.0, 87.0, 280.0, 336.0)",0.9803609093039606
3010 brick 1x4 044L.jpg,3010 brick 1x4,"[48, 47, 333, 350, '3010 brick 1x4', 0.568217396736145]","[47, 47, 328, 351]","(48.0, 47.0, 328.0, 350.0)",0.9758566351119751
3020 plate 2x4 009L.jpg,3020 plate 2x4,"[30, 102, 386, 287, '3020 plate 2x4', 0.9849236011505127]","[31, 103, 390, 288]","(31.0, 103.0, 386.0, 287.0)",0.9755806138451198
3020 plate 2x4 024R.jpg,3020 plate 2x4,"[69, 46, 334, 370, '3020 plate 2x4', 0.8774347901344299]","[71, 47, 336, 368]","(71.0, 47.0, 334.0, 368.0)",0.9759658736214192
3020 plate 2x4 029L.jpg,3020 plate 2x4,"[70, 84, 357, 318, '3020 plate 2x4', 0.905688464641571]","[71, 86, 359, 320]","(71.0, 86.0, 357.0, 318.0)",0.9729317575295463
3020 plate 2x4 033R.jpg,3020 plate 2x4,"[70, 40, 319, 328, '3020 plate 2x4', 0.8830443620681763]","[73, 39, 320, 328]","(73.0, 40.0, 319.0, 328.0)",0.9806358741539442
3020 plate 2x4 034L.jpg,3020 plate 2x4,"[0, 108, 390, 311, '3020 plate 2x4', 0.980057954788208]","[0, 111, 400, 312]","(0.0, 111.0, 390.0, 311.0)",0.9562339095255609
3020 plate 2x4 034L.jpg,3020 plate 2x4,"[13, 106, 400, 311, '3020 plate 2x4', 0.934603214263916]","[0, 111, 400, 312]","(13.0, 111.0, 400.0, 311.0)",0.9400619420659501
3020 plate 2x4 034L.jpg,3020 plate 2x4,"[23, 106, 400, 311, '3020 plate 2x4', 0.9253201484680176]","[0, 111, 400, 312]","(23.0, 111.0, 400.0, 311.0)",0.9163273986753357
3020 plate 2x4 034L.jpg,3020 plate 2x4,"[0, 106, 356, 311, '3020 plate 2x4', 0.7829863429069519]","[0, 111, 400, 312]","(0.0, 111.0, 356.0, 311.0)",0.8663908493550743
3021 plate 2x3 009R.jpg,3021 plate 2x3,"[89, 56, 300, 345, '3021 plate 2x3', 0.9155904054641724]","[88, 56, 296, 344]","(89.0, 56.0, 296.0, 344.0)",0.9730523772993618
3021 plate 2x3 011L.jpg,3021 plate 2x3,"[38, 91, 370, 287, '3021 plate 2x3', 0.9553482532501221]","[40, 93, 364, 285]","(40.0, 93.0, 364.0, 285.0)",0.9559872141627735
3021 plate 2x3 020R.jpg,3021 plate 2x3,"[87, 46, 336, 351, '3021 plate 2x3', 0.9458481669425964]","[87, 48, 335, 352]","(87.0, 48.0, 335.0, 351.0)",0.9862323310540339
3021 plate 2x3 019L.jpg,3021 plate 2x3,"[38, 71, 351, 318, '3021 plate 2x3', 0.9502976536750793]","[39, 71, 351, 314]","(39.0, 71.0, 351.0, 314.0)",0.9806625189171011
3021 plate 2x3 025L.jpg,3021 plate 2x3,"[47, 110, 361, 273, '3021 plate 2x3', 0.9529988765716553]","[47, 111, 360, 272]","(47.0, 111.0, 360.0, 272.0)",0.9845844242116369
3022 Plate 2x2 000R.jpg,3022 Plate 2x2,"[120, 103, 295, 300, '3022 Plate 2x2', 0.942658543586731]","[121, 105, 296, 304]","(121.0, 105.0, 295.0, 300.0)",0.9592875318066157
3022 Plate 2x2 009L.jpg,3022 Plate 2x2,"[81, 80, 320, 303, '3022 Plate 2x2', 0.9283648133277893]","[79, 80, 320, 301]","(81.0, 80.0, 320.0, 301.0)",0.9828802173468059
3022 Plate 2x2 022R.jpg,3022 Plate 2x2,"[113, 78, 303, 326, '3022 Plate 2x2', 0.9326931834220886]","[113, 79, 304, 327]","(113.0, 79.0, 303.0, 326.0)",0.9867950712813828
3022 Plate 2x2 024L.jpg,3022 Plate 2x2,"[105, 79, 313, 304, '3022 Plate 2x2', 0.958433985710144]","[103, 80, 311, 303]","(105.0, 80.0, 311.0, 303.0)",0.9723151166236295
3022 Plate 2x2 035R.jpg,3022 Plate 2x2,"[96, 111, 312, 296, '3022 Plate 2x2', 0.6381020545959473]","[95, 111, 312, 296]","(96.0, 111.0, 312.0, 296.0)",0.9953917050691244
3023 Plate 1x2 017L.jpg,3023 Plate 1x2,"[94, 157, 304, 256, '3023 Plate 1x2', 0.9410794377326965]","[95, 159, 304, 255]","(95.0, 159.0, 304.0, 255.0)",0.9650793650793651
3023 Plate 1x2 020R.jpg,3023 Plate 1x2,"[103, 162, 295, 239, '3023 Plate 1x2', 0.9541467428207397]","[103, 167, 296, 240]","(103.0, 167.0, 295.0, 239.0)",0.918599242474583
3023 Plate 1x2 036L.jpg,3023 Plate 1x2,"[112, 94, 296, 303, '3023 Plate 1x2', 0.9545373916625977]","[114, 96, 294, 302]","(114.0, 96.0, 294.0, 302.0)",0.9642188475140421
3023 Plate 1x2 037R.jpg,3023 Plate 1x2,"[111, 142, 287, 271, '3023 Plate 1x2', 0.9320662021636963]","[111, 143, 296, 272]","(111.0, 143.0, 287.0, 271.0)",0.9370658458466786
3023 Plate 1x2 050L.jpg,3023 Plate 1x2,"[111, 142, 304, 247, '3023 Plate 1x2', 0.9336907267570496]","[115, 143, 303, 248]","(115.0, 143.0, 303.0, 247.0)",0.9559477827213612
3024 plate 1x1 001L.jpg,3024 plate 1x1,"[127, 161, 264, 247, '3024 plate 1x1', 0.9571483731269836]","[128, 160, 264, 244]","(128.0, 161.0, 264.0, 244.0)",0.9471387816747776
3024 plate 1x1 003R.jpg,3024 plate 1x1,"[135, 160, 265, 254, '3024 plate 1x1', 0.9394606947898865]","[136, 159, 264, 256]","(136.0, 160.0, 264.0, 254.0)",0.9546175817200888
3024 plate 1x1 010L.jpg,3024 plate 1x1,"[157, 143, 256, 257, '3024 plate 1x1', 0.9333664774894714]","[159, 144, 256, 256]","(159.0, 144.0, 256.0, 256.0)",0.96260854155591
3024 plate 1x1 018R.jpg,3024 plate 1x1,"[129, 143, 262, 264, '3024 plate 1x1', 0.8904788494110107]","[135, 146, 261, 264]","(135.0, 146.0, 261.0, 264.0)",0.9238799478033928
3024 plate 1x1 020R.jpg,3024 plate 1x1,"[167, 135, 240, 263, '3024 plate 1x1', 0.7853242754936218]","[167, 135, 240, 264]","(167.0, 135.0, 240.0, 263.0)",0.9922480620155039
3037 roof tile 1x4 004L.jpg,3037 roof tile 1x4,"[2, 23, 381, 379, '3037 roof tile 1x4', 0.8797845244407654]","[0, 27, 384, 384]","(2.0, 27.0, 381.0, 379.0)",0.9625119044183429
3037 roof tile 1x4 004L.jpg,3037 roof tile 1x4,"[0, 25, 379, 389, '3037 roof tile 1x4', 0.7880434393882751]","[0, 27, 384, 384]","(0.0, 27.0, 379.0, 384.0)",0.9682412463056654
3037 roof tile 1x4 004L.jpg,3037 roof tile 1x4,"[0, 24, 355, 372, '3037 roof tile 1x4', 0.4113427400588989]","[0, 27, 384, 384]","(0.0, 27.0, 355.0, 372.0)",0.8865171223209051
3037 roof tile 1x4 004L.jpg,3037 roof tile 1x4,"[0, 27, 355, 387, '3037 roof tile 1x4', 0.32000744342803955]","[0, 27, 384, 384]","(0.0, 27.0, 355.0, 384.0)",0.9173525004885887
3037 roof tile 1x4 007L.jpg,3037 roof tile 1x4,"[38, 95, 390, 312, '3037 roof tile 1x4', 0.9613986611366272]","[39, 95, 391, 312]","(39.0, 95.0, 390.0, 312.0)",0.9943342776203966
3037 roof tile 1x4 011L.jpg,3037 roof tile 1x4,"[24, 87, 385, 277, '3037 roof tile 1x4', 0.9708778858184814]","[27, 87, 400, 280]","(27.0, 87.0, 385.0, 277.0)",0.9374440110806378
3037 roof tile 1x4 011L.jpg,3037 roof tile 1x4,"[27, 87, 393, 278, '3037 roof tile 1x4', 0.9623586535453796]","[27, 87, 400, 280]","(27.0, 87.0, 393.0, 278.0)",0.9710650238230841
3037 roof tile 1x4 026L.jpg,3037 roof tile 1x4,"[9, 33, 332, 369, '3037 roof tile 1x4', 0.9397926330566406]","[8, 31, 328, 376]","(9.0, 33.0, 328.0, 369.0)",0.959192439862543
3037 roof tile 1x4 039R.jpg,3037 roof tile 1x4,"[48, 80, 368, 296, '3037 roof tile 1x4', 0.8458684682846069]","[47, 79, 368, 296]","(48.0, 80.0, 368.0, 296.0)",0.9922907963305914
3038 roof tile 2x3 003L.jpg,3038 roof tile 2x3,"[56, 127, 352, 272, '3038 roof tile 2x3', 0.5421416163444519]","[55, 127, 352, 272]","(56.0, 127.0, 352.0, 272.0)",0.9966329966329966
3038 roof tile 2x3 011R.jpg,3038 roof tile 2x3,"[48, 103, 336, 318, '3038 roof tile 2x3', 0.9463329911231995]","[47, 104, 336, 320]","(48.0, 104.0, 336.0, 318.0)",0.9827784156142365
3038 roof tile 2x3 013R.jpg,3038 roof tile 2x3,"[47, 62, 330, 334, '3038 roof tile 2x3', 0.8018775582313538]","[47, 63, 328, 335]","(47.0, 63.0, 328.0, 334.0)",0.985684145126008
3038 roof tile 2x3 018L.jpg,3038 roof tile 2x3,"[55, 79, 359, 311, '3038 roof tile 2x3', 0.8841865658760071]","[55, 79, 360, 312]","(55.0, 79.0, 359.0, 311.0)",0.9924435376064167
3038 roof tile 2x3 050L.jpg,3038 roof tile 2x3,"[31, 31, 371, 367, '3038 roof tile 2x3', 0.6444658637046814]","[31, 31, 372, 376]","(31.0, 31.0, 371.0, 367.0)",0.9710569934973862
3039 roof tile 2x2 007L.jpg,3039 roof tile 2x2,"[63, 102, 305, 311, '3039 roof tile 2x2', 0.8907648921012878]","[63, 103, 301, 312]","(63.0, 103.0, 301.0, 311.0)",0.9741813602015114
3039 roof tile 2x2 018R.jpg,3039 roof tile 2x2,"[78, 103, 316, 335, '3039 roof tile 2x2', 0.9508311748504639]","[79, 104, 313, 335]","(79.0, 104.0, 313.0, 335.0)",0.9789553752535497
3039 roof tile 2x2 030R.jpg,3039 roof tile 2x2,"[131, 70, 272, 327, '3039 roof tile 2x2', 0.9058833718299866]","[129, 74, 272, 328]","(131.0, 74.0, 272.0, 327.0)",0.9671148945399338
3039 roof tile 2x2 040R.jpg,3039 roof tile 2x2,"[86, 119, 318, 303, '3039 roof tile 2x2', 0.9330119490623474]","[91, 119, 320, 304]","(91.0, 119.0, 318.0, 303.0)",0.9649532170497863
3039 roof tile 2x2 068R.jpg,3039 roof tile 2x2,"[102, 94, 296, 319, '3039 roof tile 2x2', 0.8746281266212463]","[103, 95, 296, 317]","(103.0, 95.0, 296.0, 317.0)",0.9815807560137457
3040 roof tile 1x2 012R.jpg,3040 roof tile 1x2,"[103, 103, 255, 304, '3040 roof tile 1x2', 0.910216212272644]","[103, 103, 256, 304]","(103.0, 103.0, 255.0, 304.0)",0.9934640522875817
3040 roof tile 1x2 013L.jpg,3040 roof tile 1x2,"[112, 87, 303, 286, '3040 roof tile 1x2', 0.8009169697761536]","[111, 87, 304, 287]","(112.0, 87.0, 303.0, 286.0)",0.9846891191709845
3040 roof tile 1x2 027L.jpg,3040 roof tile 1x2,"[134, 78, 319, 311, '3040 roof tile 1x2', 0.8311581015586853]","[135, 80, 320, 312]","(135.0, 80.0, 319.0, 311.0)",0.9766319707727305
3040 roof tile 1x2 031L.jpg,3040 roof tile 1x2,"[112, 143, 301, 303, '3040 roof tile 1x2', 0.9518011212348938]","[111, 144, 297, 304]","(112.0, 144.0, 297.0, 303.0)",0.9617459538989701
3040 roof tile 1x2 038L.jpg,3040 roof tile 1x2,"[79, 134, 304, 319, '3040 roof tile 1x2', 0.6376059055328369]","[80, 135, 304, 320]","(80.0, 135.0, 304.0, 319.0)",0.9848741905421874
3045 roof corner outside tile 2x2 002L.jpg,3045 roof corner outside tile 2x2,"[62, 94, 286, 320, '3045 roof corner outside tile 2x2', 0.721335232257843]","[63, 95, 288, 320]","(63.0, 95.0, 286.0, 320.0)",0.9823980890472648
3045 roof corner outside tile 2x2 052R.jpg,3045 roof corner outside tile 2x2,"[135, 62, 328, 327, '3045 roof corner outside tile 2x2', 0.6837936639785767]","[136, 63, 326, 328]","(136.0, 63.0, 326.0, 327.0)",0.97711113275543
3045 roof corner outside tile 2x2 083R.jpg,3045 roof corner outside tile 2x2,"[63, 119, 303, 302, '3045 roof corner outside tile 2x2', 0.8943979740142822]","[63, 120, 304, 301]","(63.0, 120.0, 303.0, 301.0)",0.9850116777397337
3045 roof corner outside tile 2x2 090L.jpg,3045 roof corner outside tile 2x2,"[158, 85, 312, 319, '3045 roof corner outside tile 2x2', 0.599844753742218]","[159, 87, 312, 320]","(159.0, 87.0, 312.0, 319.0)",0.9808505346928624
3045 roof corner outside tile 2x2 095L.jpg,3045 roof corner outside tile 2x2,"[119, 94, 328, 316, '3045 roof corner outside tile 2x2', 0.8145822286605835]","[119, 95, 328, 314]","(119.0, 95.0, 328.0, 314.0)",0.9864864864864865
3046 roof corner inside tile 2x2 006L.jpg,3046 roof corner inside tile 2x2,"[88, 71, 327, 300, '3046 roof corner inside tile 2x2', 0.9508892297744751]","[87, 74, 328, 296]","(88.0, 74.0, 327.0, 296.0)",0.9616311735387404
3046 roof corner inside tile 2x2 023R.jpg,3046 roof corner inside tile 2x2,"[71, 78, 318, 311, '3046 roof corner inside tile 2x2', 0.9677497744560242]","[71, 79, 320, 311]","(71.0, 79.0, 318.0, 311.0)",0.9877445488235801
3046 roof corner inside tile 2x2 044R.jpg,3046 roof corner inside tile 2x2,"[97, 61, 319, 325, '3046 roof corner inside tile 2x2', 0.6359796524047852]","[95, 63, 320, 323]","(97.0, 63.0, 319.0, 323.0)",0.9719135178824004
3046 roof corner inside tile 2x2 088L.jpg,3046 roof corner inside tile 2x2,"[62, 63, 320, 335, '3046 roof corner inside tile 2x2', 0.88161700963974]","[63, 64, 320, 335]","(63.0, 64.0, 320.0, 335.0)",0.9924618103055176
3046 roof corner inside tile 2x2 102R.jpg,3046 roof corner inside tile 2x2,"[63, 87, 327, 327, '3046 roof corner inside tile 2x2', 0.956387996673584]","[63, 88, 324, 328]","(63.0, 88.0, 324.0, 327.0)",0.9804781440090536
3062 Round Brick 1x1 000L.jpg,3062 Round Brick 1x1,"[143, 126, 254, 280, '3062 Round Brick 1x1', 0.9898384809494019]","[143, 127, 256, 280]","(143.0, 127.0, 254.0, 280.0)",0.9760344827586207
3062 Round Brick 1x1 001L.jpg,3062 Round Brick 1x1,"[128, 150, 280, 248, '3062 Round Brick 1x1', 0.9805393218994141]","[127, 151, 279, 248]","(128.0, 151.0, 279.0, 248.0)",0.9769225638631361
3062 Round Brick 1x1 008L.jpg,3062 Round Brick 1x1,"[134, 120, 269, 270, '3062 Round Brick 1x1', 0.9849997758865356]","[135, 120, 269, 272]","(135.0, 120.0, 269.0, 270.0)",0.979627644019885
3062 Round Brick 1x1 012R.jpg,3062 Round Brick 1x1,"[128, 150, 273, 248, '3062 Round Brick 1x1', 0.9819939732551575]","[127, 151, 272, 248]","(128.0, 151.0, 272.0, 248.0)",0.9763053050954078
3062 Round Brick 1x1 016L.jpg,3062 Round Brick 1x1,"[135, 142, 265, 256, '3062 Round Brick 1x1', 0.9829249382019043]","[135, 143, 264, 256]","(135.0, 143.0, 264.0, 256.0)",0.9836032388663968
3063 Curved Brick 2 Knobs 011R.jpg,3063 Curved Brick 2 Knobs,"[64, 103, 319, 270, '3063 Curved Brick 2 Knobs', 0.9627602696418762]","[64, 103, 320, 272]","(64.0, 103.0, 319.0, 270.0)",0.9843056582840237
3063 Curved Brick 2 Knobs 015L.jpg,3063 Curved Brick 2 Knobs,"[111, 71, 264, 302, '3063 Curved Brick 2 Knobs', 0.9554538726806641]","[111, 71, 264, 304]","(111.0, 71.0, 264.0, 302.0)",0.9914163090128756
3063 Curved Brick 2 Knobs 018L.jpg,3063 Curved Brick 2 Knobs,"[72, 126, 304, 297, '3063 Curved Brick 2 Knobs', 0.9280537962913513]","[72, 127, 304, 304]","(72.0, 127.0, 304.0, 297.0)",0.9550561797752809
3063 Curved Brick 2 Knobs 018L.jpg,3063 Curved Brick 2 Knobs,"[72, 127, 304, 305, '3063 Curved Brick 2 Knobs', 0.894342303276062]","[72, 127, 304, 304]","(72.0, 127.0, 304.0, 304.0)",0.9943820224719101
3063 Curved Brick 2 Knobs 026L.jpg,3063 Curved Brick 2 Knobs,"[59, 135, 335, 279, '3063 Curved Brick 2 Knobs', 0.8518341779708862]","[58, 135, 335, 280]","(59.0, 135.0, 335.0, 279.0)",0.9895182372712561
3063 Curved Brick 2 Knobs 030R.jpg,3063 Curved Brick 2 Knobs,"[119, 103, 272, 272, '3063 Curved Brick 2 Knobs', 0.9222717881202698]","[119, 103, 272, 271]","(119.0, 103.0, 272.0, 271.0)",0.9940828402366864
3068 flat tile 2x2 002R.jpg,3068 flat tile 2x2,"[79, 127, 319, 270, '3068 flat tile 2x2', 0.9528826475143433]","[80, 128, 319, 272]","(80.0, 128.0, 319.0, 270.0)",0.9752859359733318
3068 flat tile 2x2 010R.jpg,3068 flat tile 2x2,"[79, 146, 317, 249, '3068 flat tile 2x2', 0.9542214870452881]","[79, 144, 320, 248]","(79.0, 146.0, 317.0, 248.0)",0.9594498458619872
3068 flat tile 2x2 019L.jpg,3068 flat tile 2x2,"[106, 110, 289, 288, '3068 flat tile 2x2', 0.7512297630310059]","[108, 111, 288, 287]","(108.0, 111.0, 288.0, 287.0)",0.9725547983053969
3068 flat tile 2x2 026R.jpg,3068 flat tile 2x2,"[104, 119, 293, 280, '3068 flat tile 2x2', 0.6443164944648743]","[106, 119, 295, 280]","(106.0, 119.0, 293.0, 280.0)",0.9790575916230366
3068 flat tile 2x2 035L.jpg,3068 flat tile 2x2,"[79, 103, 328, 295, '3068 flat tile 2x2', 0.9720017313957214]","[80, 103, 328, 296]","(80.0, 103.0, 328.0, 295.0)",0.9908440153154653
